,log2FoldChange,pvalue,padj,significant,mean_log2_expression
HHLA2,1.0709804725845609,0.0020616167641566113,0.013182521177611777,True,2.55714795799685
COL1A2,-1.4056972386614968,0.0020647522084561894,0.013195382958460863,True,8.640710308321994
KRT2,1.656345709689746,0.002069080131640732,0.013217909414413708,True,0.9821101127204958
PTHLH,1.3139390113788936,0.002090692286154373,0.013314927972784347,True,2.641279460073341
LY6G6C,1.4282517029252515,0.0021309300757616353,0.013494779578939653,True,1.602574295387632
EMC6,-1.0500002573438292,0.0021683319477012832,0.013686140861708301,True,3.084431742070983
KIT,1.2194087198892274,0.0021685834181744655,0.013686140861708301,True,3.644089757665479
MDK,-1.2627914886341642,0.002181831977952827,0.013722832793314894,True,5.851574434510306
SLC9A4,1.3290073445638164,0.0021814792555811618,0.013722832793314894,True,1.9167337226807877
TP53TG3,1.2083860107534294,0.0021818059441527445,0.013722832793314894,True,0.6606967786254292
OAS1,-1.0608938313769771,0.0021883549373033512,0.013755179776666765,True,3.89281330798887
STX10,-1.0509672715300322,0.002220287487849282,0.013908397425432104,True,4.565322207116544
ARPC4,-1.0805119751987347,0.0022253215061570054,0.013931310826733065,True,5.796803522755249
PM20D1,1.810147970287686,0.0022378101095765534,0.013992187609168283,True,1.4585467965391221
KLHDC3,-1.0858332611512571,0.0022441958149264953,0.01402235058368498,True,4.524229745385456
SSR4,-1.400585277114514,0.002244711955039169,0.01402235058368498,True,6.4149551088432455
DLK1,1.5308190172606704,0.002248326308590125,0.014040596682207177,True,2.04010831643651
ARHGAP40,1.2574098079552694,0.0022501131096016014,0.014047422145234049,True,2.8781410167918167
DARC,1.31635733398887,0.002266095372821331,0.014116728282504822,True,3.9095362668235754
SLC2A4RG,-1.0826985518153514,0.002314507018949658,0.014347675782502994,True,5.747488340323979
PTPRCAP,-1.1275023544324685,0.002325670401645162,0.014391974608486797,True,3.9213404540744916
MUC16,-1.2555560294829093,0.0023311332571284847,0.014415431864332102,True,2.339024837034513
ENPP2,1.1037041034947146,0.0023525950329932356,0.014525964939914928,True,3.3749794817297807
PSG11,1.1899723330360414,0.0023604568182012575,0.014570063640641054,True,1.1890199684220588
CDC34,-1.0224046741719217,0.002361317941842607,0.014570936620099182,True,4.682356497405011
TRAPPC6A,-1.2382858942201724,0.002368726773429772,0.014601859036364078,True,3.79199112563936
ODF3B,-1.2297040626219031,0.00236921401434634,0.014601859036364078,True,5.403679840040078
CXCL12,1.1999107078265423,0.0024031680016985166,0.01477604659851623,True,6.005691688785104
SGCA,1.043187276942845,0.002447588443038556,0.014975483716457723,True,1.8128103491559124
AL354718.1,-1.513637118489307,0.002446896351621977,0.014975483716457723,True,4.363678899270668
TMEM212,1.2743178954669103,0.0024612911113344846,0.015023002665082295,True,5.767170794484997
AL669831.1,-1.7998465195455777,0.0024793184142557806,0.015101306087325326,True,5.686995724667228
NRXN2,1.064914062033885,0.0024974597360901633,0.0151842552002647,True,3.433544986678544
AL050303.1,1.0918792626727685,0.00250669410050851,0.01522057656241102,True,1.0887681816772958
FGFBP1,1.1288644464722193,0.0025333233068750563,0.015328650230422113,True,1.2671857755924263
ECHS1,-1.0469297270498794,0.0025516511032509185,0.015402738698822872,True,4.138129553177117
NAPRT1,-1.1714948289383296,0.0025663702071219677,0.015453738958161423,True,4.921797998020468
ACTG1,-1.4005384229562008,0.002565934145993045,0.015453738958161423,True,9.678360733672967
KRT13,1.495265954862941,0.0025759295857993,0.015489239796285305,True,1.4437066697724368
C1QA,-1.23348683643977,0.0025906054057556432,0.015563619301165801,True,5.405023614808869
HIST1H2BC,-1.4710430947499704,0.0025934375214542414,0.01557601188352494,True,6.164873155942814
DPYS,1.03564245056983,0.0026121176597296734,0.01567425433873354,True,0.9247104340483805
C19orf53,-1.1137955740664518,0.002658097386619213,0.01588425020351021,True,4.796184689643389
ROMO1,-1.2299146823657203,0.00270223152025949,0.016072085593176744,True,4.763695400855194
MIPOL1,1.116157747676513,0.0027183755531596443,0.01613965731650151,True,5.344207954782562
ELOVL3,1.4580572228781365,0.0027301540451654268,0.01618111791522811,True,1.1173382368527516
POU2F3,1.037721170088151,0.0027429992405426998,0.016227686247019847,True,2.4707199984772026
PSMB9,-1.0561531938280875,0.002779926853701158,0.016399300431245236,True,4.270329323124676
PHB2,-1.1354529540973237,0.002816293116470486,0.016589662623235805,True,6.952441896565611
GUK1,-1.0428460687266723,0.0028182395636544683,0.01659629965263187,True,6.727853880749312
LMO4,-1.1023534801458137,0.0028583708494808106,0.016769219420048824,True,4.648943513609935
SURF4,-1.166179445529143,0.0028843626535546966,0.016897224040471177,True,5.789162051276814
TYROBP,-1.4051257717931147,0.0029419953383162324,0.017180166605004453,True,5.223835966224953
TIMP1,-1.4159908036377953,0.0030005208741493146,0.017436436744554255,True,6.98546414819704
ERVW-1,1.0020946850012669,0.003005049608918343,0.01745273504938634,True,5.454623834626976
DSC3,1.222209975438397,0.003016124425551344,0.0174871223623415,True,2.8349214852020928
TMEM45A,1.1200226152198738,0.0030248343668753787,0.01752512728376189,True,7.191679460161122
S100A1,-1.43959570454291,0.003027859110812751,0.017529892924653977,True,5.012864263954616
TP53TG3D,1.1156399141367244,0.0030349591297216334,0.01755593786866977,True,0.7458969623687648
PLXNB2,-1.0959772995610741,0.003038844165943004,0.017568372068441477,True,6.536471888361891
MT1M,1.0815565376450773,0.0030407094247943004,0.017574137314982988,True,2.277284835685447
NEDD4,1.0265263490479875,0.0030534729202343586,0.017637835304726054,True,10.19685882539236
PTMS,-1.1382524654503667,0.0030653575940899915,0.017691342602607175,True,7.531847619202558
HIST2H2BF,-1.1831090431833635,0.003080998815397231,0.01775125270817653,True,5.92636429285913
FCGR1A,-1.01553055057727,0.003127933400320867,0.017980090520867173,True,2.406030983209806
B4GALT1,-1.0512025748240026,0.003175273373514398,0.018154923671328014,True,5.085500206632895
TWF2,-1.0141906778896006,0.0032483408398617884,0.01845544266109105,True,3.9743546235792966
GRINA,-1.2354036433211757,0.003264550576445346,0.018521726196731064,True,6.126598076022771
DDR1,-1.160175341825176,0.003299999332412348,0.018683385482108614,True,6.866835975591834
HLA-DRB1,-1.3705152210113978,0.003344789162194152,0.018843506889321085,True,6.7083069211565896
NPM3,-1.0982262442618094,0.003344278768768248,0.018843506889321085,True,3.261136633190801
TSPO,-1.3777813502140237,0.0033594630747652734,0.018903749141661402,True,5.849989427362986
ITM2A,1.2790427791039432,0.003361875570948095,0.018907006409187226,True,3.590547678884657
NME1-NME2,-1.084279879935261,0.0034637211120395845,0.01933990558035119,True,6.747008329258235
AUP1,-1.00323768271097,0.0034683805855815946,0.019351358057493388,True,5.525702150811778
HLA-DQA1,-1.2214804533030836,0.00347393976492847,0.019375588011223636,True,5.137175863911169
PLIN1,1.5531234835813805,0.003545943150641292,0.01966342509665396,True,3.1749709100742063
SERPINB12,1.0136285731482562,0.0036024714902130705,0.019916886343761285,True,0.6620125686680076
HSD17B10,-1.0829784695670428,0.0036338063680871166,0.02003822976861668,True,4.290211355597012
CDC27,1.2430379391446502,0.0037860990895333853,0.0206947522048307,True,5.108227471080071
TBC1D8B,1.2470715884732302,0.003856170220015852,0.02100464509625568,True,7.288148095529759
RPAP2,1.0454838624569218,0.003872488588378486,0.021070250997127338,True,4.739548860475062
CHMP1A,-1.1074973300540698,0.003920481338354736,0.021285616834628582,True,5.196481637334846
INTS1,-1.1346058862997852,0.00394461666061706,0.02135937654743327,True,5.290215500947267
RASSF7,-1.016313871095274,0.00411616062521196,0.022081554853747045,True,3.934843578323425
SLC4A11,-1.0412658952664726,0.00414325611001283,0.022197502832315367,True,3.3524544800708416
CD74,-1.4580250562393129,0.004161925872601488,0.02227983903138279,True,8.94391453318906
VKORC1,-1.013765947520115,0.004214790641332245,0.02250333631972907,True,4.948265250438032
CXCR4,-1.0550093858557288,0.004273999481146872,0.02274149631939542,True,4.536223726219805
BSG,-1.1369313390875897,0.004280828597014439,0.02276586702788399,True,6.499353271939286
NRSN1,-1.5305081084971217,0.004292831574506672,0.022811723899596348,True,6.523011947240989
AMH,-1.0381657054582156,0.004295031432317341,0.022817424922250563,True,2.2027949994240887
SERPINA5,1.0300084533593938,0.004306303649274005,0.02284306805780003,True,1.8719690516413021
ATP5H,-1.9507254384690587,0.004354655284784228,0.023019412766512135,True,14.45339643728594
TAX1BP3,-1.307572516482015,0.004503155239440955,0.023624116102744182,True,4.578602704552858
KIAA1328,1.1839746340106112,0.004513640576109478,0.023658207098222205,True,8.058805944073619
DUSP23,-1.0784884865981157,0.004580693012211685,0.023890680285441192,True,4.568989255044382
DSC1,1.1449670519438557,0.004660134368717312,0.02421069551682081,True,1.421455713948325
ASPRV1,1.1213977785450242,0.004668198969275505,0.02424015294484531,True,2.019711721654234
HLA-DRB5,-1.2198892466644438,0.004684400208777405,0.024305578325706647,True,5.562452137269545
HLA-A,-1.3772465872087745,0.004728989139132163,0.024455929895508682,True,8.370289078207644
SERINC2,-1.1259732480931106,0.00483096319101731,0.024825129622464852,True,4.8118844810505745
HGD,1.0329112394369477,0.004834831170096181,0.02483785634858342,True,1.638304256411965
TAT,1.2343058314808302,0.0048515657326736765,0.024886112012023193,True,2.358758414591774
OXTR,1.2560249471217313,0.004858344564134847,0.02490178330265167,True,2.652010137927353
EPPK1,-1.1187724174507867,0.0049165801598986675,0.02513029081477112,True,5.01408914312438
KRT79,1.8500436042556416,0.005076123521625341,0.025783039844161228,True,1.3615411013654863
GPRC5A,-1.1364659874885836,0.005103721585430104,0.025866816068139856,True,4.598012513209507
NOP10,-1.0550179640239739,0.005172909814935759,0.026108173207875514,True,4.529679593336387
PTGDS,1.605330034344873,0.005343670015719238,0.026750129688413515,True,6.457503919041902
MGAT1,-1.047802367987984,0.0053917941533387125,0.02692041046325415,True,6.09426611495173
B3GALT1,1.5161667388432667,0.005422681586162949,0.02704128359444706,True,3.1970971465732743
C4orf32,1.1555653565874904,0.005455896980900235,0.027133404636528163,True,6.8363659126437835
NXPH4,-1.0516679543653216,0.005463417916811905,0.02715079998619878,True,2.1895557256269873
HAS3,1.0443958152618618,0.005480206388050114,0.027198728288828838,True,3.095552548143144
HTN1,1.00250161366974,0.005607675637740218,0.027590036685708006,True,2.5923759851577777
FAM127A,-1.0586352792637195,0.00596089181727825,0.028823552837978373,True,5.338593612319088
RPS19,-1.3547395919546492,0.00598562335127284,0.02890861888594225,True,8.732569074489202
BLOC1S6,1.1412164424938798,0.006145155148248363,0.029447292575487893,True,8.202588900431632
PPDPF,-1.3029082771090028,0.006217974710645441,0.02970122929426189,True,7.076069521324736
CPNE1,-1.0273077511616995,0.0062780797452886205,0.029893227310233635,True,6.185630636258584
KRT4,1.12034877100443,0.006326610281906075,0.030081858094755845,True,1.0854160291511767
COL22A1,-1.0047256591194047,0.006353767147730853,0.0301472626372062,True,1.6351666043049673
SH3BGRL3,-1.2397241605038944,0.006431330650893863,0.03041293257569196,True,5.903750566212699
CIDEC,1.279724894793135,0.006470154370038961,0.030570535676968217,True,1.9970382603349324
TFF3,1.3179503087375593,0.006547119807821806,0.030840620667557068,True,2.7676434302139867
GLYATL2,-1.165074043686712,0.0065565422614468055,0.030870640610523727,True,2.0272419890387146
HLA-DPA1,-1.1195385679664982,0.006607051488735097,0.031021884146783574,True,6.199021166468237
PPP1CB,-1.106675571873243,0.006616857421464388,0.03104632569060672,True,6.044534305566826
SULT1B1,1.148049505788884,0.006687063973870638,0.031288721334639454,True,5.709406009248253
SPRR4,1.3274630089107777,0.006868061219693169,0.0318631456127195,True,0.9204343160490095
AK9,1.1873703217498406,0.0069254915202322095,0.03204147653533394,True,3.9069142645087704
VAMP8,-1.0054394801718454,0.007007552778724149,0.03225162845147741,True,4.628740246642847
HIST1H4D,-1.3179249093242165,0.007037736355211987,0.03236482186101656,True,5.233386955827694
PRSS22,-1.1118585771782077,0.00736995430745776,0.03353834455131261,True,3.6854640812299087
HTRA3,-1.0364832214864004,0.0073690293697302395,0.03353834455131261,True,4.314745876398831
LAD1,-1.0190374591384717,0.007452927697418556,0.03380953935960925,True,4.405317907127351
SMIM22,-1.0809464569555116,0.007515154023969957,0.03400518933911514,True,3.9343780791044543
HRCT1,-1.0885890087569186,0.007707452602773824,0.034668981425407426,True,2.2328758539002487
IGFBP7,-1.2959624459592636,0.007715133845125895,0.03469582404007528,True,6.864780082030815
TCP10,1.1067292880917354,0.007717045503901631,0.03469671402886796,True,0.7122275103342895
CA9,-1.1599610250555037,0.0078110989429023,0.03497202768642193,True,1.5545348172471978
SRSF2,-1.0695823688512291,0.007858393529472483,0.03512164136814567,True,6.410311547728975
KRT10,2.3875845389974977,0.008065785741413544,0.03568616654734672,True,3.003837296114631
CYBA,-1.0456828933440443,0.008304464592134688,0.036392248946398024,True,6.19908386535806
TRAF4,-1.0176603187965165,0.008593364192403362,0.037359083409791376,True,5.685965162850485
MMP7,-1.4491566044251143,0.00872237573781924,0.03770137045001886,True,3.6116415654051317
CRCT1,1.0555383556765638,0.008769230666527605,0.037877442344634984,True,0.7698374846626876
FGF22,1.0814706443903779,0.008779495103129092,0.03789163458920307,True,2.76080875717586
MYBPC1,1.380019978604698,0.008782508588289896,0.03789656199456889,True,2.9844226225167025
HIST1H2AC,-1.127371634763084,0.008838712731062922,0.03809848370302319,True,6.915824141036623
MUC1,-1.4473031331327677,0.009084180290608425,0.03890804192165394,True,6.4192879738588955
SCGB1D2,1.4747473953550334,0.009134862984711717,0.03903269903360922,True,2.1039634306933075
DUOX2,1.0417524704391217,0.009542527752638877,0.040249426797110466,True,2.8465164012901725
TNNT3,1.153692360106549,0.009546944427067569,0.040249426797110466,True,2.272959565177136
CALML5,-1.7259621267962109,0.009617986770675775,0.04040222356288378,True,5.270036889999877
DPP7,-1.019637258479693,0.009720179910695086,0.04071054250557152,True,5.900575981676042
MFN1,1.5154400933525318,0.009995304749877119,0.04155337576304151,True,5.807315922629153
TOMM6,-1.2401751511723393,0.009997414385220678,0.041553613558443406,True,4.976759506450714
MFSD10,-1.1499504820934776,0.010025250849694599,0.04162658504981888,True,5.458037412788509
APOC1,-1.3279871768543359,0.010116585890097717,0.04192843355801809,True,5.065123604566206
ANKRD18B,1.0591125532312264,0.010343073056887274,0.0425708186846391,True,1.1856736343815109
HLA-DRA,-1.2894104110494666,0.010472685135206362,0.04299066975818897,True,6.852301410421164
USP17L11,1.3685784829529357,0.010660187759279929,0.04352211360644917,True,1.992660363752734
PLA2G4E,1.0594966886370387,0.010894914636701673,0.04422182071665238,True,1.8044288923824452
NDUFB7,-1.1661528523351796,0.010993611864189583,0.04449881196887543,True,5.646958181888457
NME3,-1.0711063171071409,0.01149386442157102,0.04592555340026187,True,4.718567617986716
IVL,1.0935674862578995,0.011673779113714882,0.046378989783412775,True,1.1065746147729731
C14orf23,1.8416834613246,0.01176077790579045,0.04666968041564748,True,4.161988333263387
EGFR,1.0354115723398793,0.011886976207484556,0.04703651825332074,True,5.03436948130241
HIST1H3E,-1.095653279674249,0.012066406218129926,0.04751711403484769,True,2.7906508015262066
FOSL1,1.0214353829033693,0.01207954200827161,0.04755248055599203,True,3.193797739239743
SPRR1B,1.7628084813803442,0.01215099003408375,0.0477131389119588,True,1.528015054477687
METTL12,-1.1407278145814628,0.012183840646055157,0.04781431240938801,True,7.089800555073521
WDPCP,1.034921227022612,0.012357095215937598,0.04828096699648495,True,6.491245651845897
ELF3,-1.1477765973826521,0.012511848166709845,0.04869567050811371,True,6.633056047303699
BTG2,1.0336530711616483,0.012734702705647883,0.04925864666593694,True,5.1364113365981074
